,0,1,2,3,4,5,6,7,8,9,10
833,1.0,9.0,1.0,1.0,1.0,0.9990671641791045,1.0,1.0,1.0,1.0,2.0
834,1.0,14.333333333333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
835,1.0,28.708333333333332,0.0,0.0,1.0,0.9958022388059702,1.0,1.0,1.0,1.0,2.0
836,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
837,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
838,1.0,5.0,0.0,0.0,1.0,0.959927960378208,1.0,1.0,1.0,1.0,3.0
839,1.0,6.875,0.0,0.0,1.0,0.998042201435719,1.0,1.0,1.0,1.0,3.0
840,1.0,7.25,0.0,0.0,1.0,0.9995650282731623,1.0,1.0,1.0,1.0,2.0
841,1.0,22.916666666666668,0.0,0.0,1.0,0.9830943719238177,1.0,1.0,1.0,0.9722222222222222,4.0
842,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
843,0.0,16.083333333333332,1.0,1.0,1.0,0.842211055276382,0.09230769230769231,0.0,1.0,0.9444444444444444,6.0
844,1.0,0.7916666666666666,1.0,1.0,1.0,0.8402010050251256,1.0,1.0,1.0,1.0,2.0
845,1.0,14.041666666666666,1.0,1.0,1.0,0.9952267303102625,1.0,1.0,1.0,0.9769585253456221,3.0
846,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
847,0.0,25.166666666666668,1.0,1.0,1.0,1.0,0.09230769230769231,0.0,1.0,1.0,4.0
848,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
849,1.0,22.208333333333332,0.0,0.0,1.0,0.9619490829455243,1.0,1.0,1.0,0.948905109489051,4.0
850,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
851,1.0,35.5,0.0,0.0,1.0,0.998406374501992,1.0,1.0,1.0,0.9722222222222222,3.0
852,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
853,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
854,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
855,1.0,9.75,0.0,0.0,1.0,0.999734395750332,1.0,1.0,1.0,1.0,2.0
856,1.0,19.25,0.0,0.0,1.0,0.999468791500664,1.0,1.0,1.0,0.9722222222222222,3.0
857,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
858,1.0,14.458333333333334,0.0,0.0,1.0,0.9980077035462877,1.0,1.0,1.0,1.0,2.0
859,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
860,1.0,25.125,1.0,0.0,1.0,0.9904534606205251,1.0,1.0,1.0,0.9541284403669725,4.0
861,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
862,1.0,54.458333333333336,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9680365296803652,3.0
863,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
864,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
865,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
866,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
867,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
868,1.0,93.75,0.0,0.0,1.0,0.9928400954653938,1.0,1.0,0.0,0.9406392694063926,5.0
869,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
870,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
871,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
872,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
873,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
874,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
875,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
876,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
877,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
878,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
879,1.0,15.75,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.944954128440367,3.0
880,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
881,1.0,16.916666666666668,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.981651376146789,2.0
882,1.0,11.25,0.0,0.0,1.0,0.9976133651551312,0.18181818181818182,1.0,1.0,0.9771689497716894,4.0
883,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
884,1.0,84.95833333333333,1.0,1.0,1.0,0.9504021447721179,1.0,1.0,1.0,0.9722222222222222,3.0
885,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
886,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
887,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
888,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
889,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
890,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
891,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
892,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
893,1.0,18.708333333333332,1.0,1.0,1.0,0.9469387755102041,1.0,1.0,1.0,1.0,2.0
894,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
895,1.0,50.833333333333336,1.0,0.0,1.0,0.98989898989899,1.0,1.0,0.0,0.9722222222222222,5.0
896,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
897,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
898,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
899,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
900,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
901,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
902,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
903,1.0,18.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,2.0
904,1.0,18.666666666666668,1.0,1.0,1.0,0.9925788497217068,1.0,1.0,1.0,1.0,2.0
905,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
906,0.0,20.166666666666668,1.0,0.0,1.0,0.9981447124304267,1.0,0.0,1.0,0.9379310344827586,6.0
907,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
908,0.0,11.625,1.0,1.0,1.0,0.9698605488079173,1.0,0.0,1.0,1.0,4.0
909,1.0,41.166666666666664,1.0,1.0,1.0,0.9965065502183406,1.0,1.0,1.0,1.0,2.0
910,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
911,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
912,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
913,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
914,0.0,14.958333333333334,1.0,0.0,1.0,0.9934469200524246,1.0,0.0,1.0,0.9726027397260274,6.0
915,0.0,6.333333333333333,1.0,1.0,1.0,0.9956293706293706,1.0,1.0,1.0,1.0,3.0
916,1.0,6.791666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
917,1.0,13.875,1.0,1.0,1.0,0.9690721649484536,1.0,1.0,1.0,0.9726027397260274,3.0
918,1.0,18.333333333333332,1.0,1.0,1.0,0.9981600735970562,1.0,1.0,1.0,1.0,2.0
919,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
920,1.0,0.5833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
921,1.0,26.333333333333332,1.0,0.0,1.0,0.991264367816092,1.0,1.0,0.0,0.9726027397260274,5.0
922,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
923,1.0,29.708333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9726027397260274,2.0
924,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
925,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
926,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
927,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
928,1.0,10.333333333333334,1.0,1.0,1.0,0.9963235294117647,1.0,1.0,1.0,1.0,2.0
929,1.0,46.916666666666664,1.0,1.0,1.0,0.9981617647058824,1.0,1.0,1.0,1.0,2.0
930,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
931,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
932,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
933,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
934,1.0,16.0,0.0,0.0,1.0,0.9988512349224583,1.0,1.0,1.0,1.0,2.0
935,1.0,42.875,0.0,0.0,1.0,0.9982768523836876,1.0,1.0,1.0,0.975609756097561,3.0
936,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
937,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
938,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
939,1.0,23.291666666666668,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.975609756097561,2.0
940,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
941,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
942,1.0,25.958333333333332,0.0,0.0,1.0,0.9994256174612292,1.0,1.0,0.0,1.0,3.0
943,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
944,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
945,1.0,31.083333333333332,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.975609756097561,3.0
946,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
947,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
948,0.0,27.791666666666668,0.0,0.0,1.0,0.9936998854524628,1.0,1.0,1.0,0.975609756097561,4.0
949,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
950,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
951,1.0,30.5,0.0,0.0,1.0,0.9965733866362079,1.0,1.0,1.0,1.0,2.0
952,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
953,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
954,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
955,0.0,32.708333333333336,0.0,0.0,1.0,0.9988577955454027,1.0,1.0,0.0,0.975609756097561,5.0
956,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
957,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
958,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
959,1.0,14.833333333333334,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
960,1.0,2.2083333333333335,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
961,0.0,16.208333333333332,0.0,0.0,1.0,0.9977155910908052,1.0,0.0,1.0,0.975609756097561,5.0
962,1.0,32.125,0.0,0.0,1.0,0.2407766990291262,1.0,1.0,1.0,0.9726027397260274,4.0
963,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
964,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
965,1.0,3.0,0.0,0.0,1.0,0.5758241758241758,1.0,1.0,1.0,1.0,2.0
966,1.0,17.0,0.0,0.0,1.0,0.6079136690647482,1.0,1.0,1.0,1.0,3.0
967,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
968,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
969,1.0,27.875,0.0,0.0,1.0,0.8597785977859779,1.0,0.0,1.0,0.9726027397260274,5.0
970,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
971,1.0,27.666666666666668,0.0,0.0,1.0,0.9838187702265372,1.0,0.0,1.0,1.0,3.0
972,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
973,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
974,1.0,13.875,0.0,0.0,1.0,0.9935275080906149,1.0,1.0,0.0,0.9726027397260274,4.0
975,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
976,1.0,15.791666666666666,0.0,0.0,1.0,0.9935275080906149,1.0,0.0,1.0,1.0,3.0
977,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
978,1.0,18.625,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9726027397260274,3.0
979,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
980,1.0,8.916666666666666,0.0,0.0,1.0,0.9935275080906149,1.0,1.0,1.0,1.0,2.0
981,1.0,11.583333333333334,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
982,1.0,6.25,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
983,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9726027397260274,3.0
984,1.0,8.916666666666666,0.0,0.0,1.0,0.9870550161812298,1.0,1.0,1.0,1.0,2.0
985,1.0,7.375,0.0,0.0,1.0,0.9902912621359223,1.0,0.0,1.0,1.0,3.0
986,1.0,7.041666666666667,0.0,0.0,1.0,0.9029411764705882,1.0,1.0,1.0,1.0,2.0
987,1.0,15.833333333333334,0.0,0.0,1.0,0.8970588235294118,1.0,1.0,1.0,1.0,2.0
988,1.0,6.708333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
989,1.0,12.916666666666666,0.0,0.0,1.0,0.8597785977859779,1.0,1.0,1.0,0.9726027397260274,4.0
990,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
991,1.0,18.458333333333332,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
992,1.0,14.083333333333334,0.0,0.0,1.0,0.9961734693877551,1.0,1.0,1.0,1.0,3.0
993,1.0,11.375,1.0,0.0,1.0,0.9936224489795918,1.0,1.0,1.0,0.9692307692307692,4.0
994,1.0,2.5833333333333335,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
995,1.0,7.958333333333333,0.0,0.0,1.0,0.9974489795918368,1.0,1.0,1.0,1.0,3.0
996,1.0,9.333333333333334,0.0,0.0,1.0,0.8970331588132635,1.0,1.0,1.0,1.0,3.0
997,1.0,43.625,0.0,0.0,1.0,0.9981155778894473,1.0,1.0,1.0,0.9692307692307692,4.0
998,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
999,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1000,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1001,1.0,10.666666666666666,0.0,0.0,1.0,0.9974882260596546,1.0,0.0,1.0,1.0,4.0
1002,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1003,1.0,77.5,1.0,1.0,1.0,0.997489014438167,1.0,0.0,0.0,0.9692307692307692,5.0
1004,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1005,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1006,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1007,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1008,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1009,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1010,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1011,1.0,13.875,1.0,0.0,1.0,0.4311023622047244,1.0,1.0,1.0,0.9692307692307692,4.0
1012,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1013,1.0,43.791666666666664,0.0,0.0,1.0,0.9908883826879271,1.0,1.0,1.0,0.9692307692307692,4.0
1014,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1015,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1016,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1017,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1018,1.0,14.25,0.0,0.0,1.0,0.9977220956719818,1.0,1.0,1.0,0.9692307692307692,4.0
1019,1.0,16.125,1.0,1.0,1.0,0.9954441913439636,1.0,1.0,1.0,1.0,2.0
1020,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1021,1.0,21.458333333333332,1.0,1.0,1.0,0.9863481228668942,1.0,1.0,1.0,1.0,2.0
1022,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1023,1.0,19.125,1.0,1.0,1.0,0.9906542056074766,1.0,1.0,1.0,0.9539748953974896,3.0
1024,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1025,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1026,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1027,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1028,1.0,51.291666666666664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975,2.0
1029,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1030,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1031,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1032,1.0,21.625,1.0,1.0,0.8767123287671232,1.0,1.0,1.0,1.0,0.9833333333333333,3.0
1033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1034,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1035,1.0,53.625,1.0,1.0,1.0,0.9976635514018691,1.0,1.0,1.0,0.9666666666666667,3.0
1036,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1037,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1038,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1039,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1040,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1041,1.0,23.458333333333332,1.0,1.0,1.0,0.9953271028037384,1.0,1.0,0.0,0.9583333333333334,4.0
1042,1.0,76.125,1.0,1.0,0.9010989010989011,0.9906542056074766,1.0,1.0,1.0,0.9583333333333334,4.0
1043,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1044,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1045,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1046,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1047,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1048,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1049,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1050,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1051,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1052,1.0,8.708333333333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1053,0.0,30.083333333333332,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9705882352941176,4.0
1054,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1055,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1056,1.0,9.166666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1057,1.0,17.833333333333332,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
1058,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1059,1.0,7.958333333333333,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
1060,1.0,12.041666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9705882352941176,2.0
1061,1.0,5.166666666666667,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
1062,1.0,9.125,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1063,0.0,8.166666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1064,1.0,12.541666666666666,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9705882352941176,4.0
1065,1.0,7.125,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
1066,1.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1067,1.0,8.041666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1068,0.0,17.833333333333332,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9705882352941176,3.0
1069,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1070,1.0,8.041666666666666,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
1071,1.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
1072,1.0,3.9583333333333335,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
1073,1.0,7.125,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9705882352941176,3.0
1074,1.0,12.333333333333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1075,1.0,26.583333333333332,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
1076,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1077,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1078,0.0,18.875,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9705882352941176,3.0
1079,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1080,1.0,12.166666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1081,1.0,3.0416666666666665,0.0,0.0,1.0,0.84251968503937,1.0,1.0,1.0,0.95,4.0
1082,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1083,1.0,40.875,1.0,1.0,1.0,0.8385826771653543,1.0,1.0,1.0,0.970954356846473,3.0
1084,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1085,1.0,4.166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1086,1.0,11.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9543568464730291,2.0
1087,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1088,1.0,12.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875518672199171,2.0
1089,1.0,26.166666666666668,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9834710743801653,3.0
1090,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1091,1.0,0.8333333333333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1092,1.0,13.25,0.0,0.0,1.0,0.9976635514018691,1.0,1.0,0.0,0.946058091286307,4.0
1093,1.0,20.666666666666668,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.979253112033195,2.0
1094,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1095,0.0,27.166666666666668,0.0,0.0,1.0,0.9953271028037384,1.0,1.0,1.0,0.946058091286307,5.0
1096,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1097,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1098,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1099,1.0,4.083333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.979253112033195,2.0
1100,1.0,13.958333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9377593360995851,2.0
1101,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9833333333333333,2.0
1102,1.0,48.166666666666664,1.0,1.0,1.0,0.8405511811023622,1.0,1.0,1.0,0.979253112033195,3.0
1103,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1104,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1105,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1106,1.0,0.8333333333333334,1.0,1.0,1.0,0.84251968503937,1.0,1.0,1.0,1.0,2.0
1107,1.0,14.208333333333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9917355371900827,3.0
1108,1.0,4.833333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9669421487603306,3.0
1109,1.0,8.875,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1110,1.0,41.916666666666664,1.0,0.0,1.0,0.9904534606205251,1.0,1.0,1.0,0.9493087557603687,4.0
1111,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
